num_layers,num_node1,num_node2,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,test_acc
2.1,17.3,8.7,0,1,0,0,0,0,0,0,0,0,0.930294906
2.7,8.3,12.1,0,1,0,0,0,0,0,0,0,0,0
2,14,11.4,0,1,0,0,0,0,0,0,0,0,0.965147453
0,18.2,0.9,0,1,0,0,0,0,0,0,0,0,0
1.7,21.7,11.3,0,1,0,0,0,0,0,0,0,0,0.707774799
0.5,3.3,16.8,0,1,0,0,0,0,0,0,0,0,0
2.1,2.7,7.6,0,1,0,0,0,0,0,0,0,0,0.782841823
1.3,14.4,9.7,0,1,0,0,0,0,0,0,0,0,0
2.3,6.1,3.8,0,1,0,0,0,0,0,0,0,0,0.860589812
1.6,10.2,20.5,0,1,0,0,0,0,0,0,0,0,0
1.9,18.3,6.7,0,1,0,0,0,0,0,0,0,0,0.90080429
0.5,1.6,9.1,0,1,0,0,0,0,0,0,0,0,0
2.1,9.7,16.4,0,1,0,0,0,0,0,0,0,0,0.81769437
1.1,17.1,4.6,0,1,0,0,0,0,0,0,0,0,0
2.1,18.9,4.6,0,1,0,0,0,0,0,0,0,0,0.844504021
2.7,8.2,13.8,0,1,0,0,0,0,0,0,0,0,0
2.2,9.1,11.9,0,1,0,0,0,0,0,0,0,0,0.932975871
1,22,7.5,0,1,0,0,0,0,0,0,0,0,0
2.1,2.7,12.2,0,1,0,0,0,0,0,0,0,0,0.739946381
0.1,19.4,18.2,0,1,0,0,0,0,0,0,0,0,0
1.8,16,11.9,0,1,0,0,0,0,0,0,0,0,0.914209115
0.8,4.7,8.1,0,1,0,0,0,0,0,0,0,0,0
1.6,3.3,10.1,0,1,0,0,0,0,0,0,0,0,0.772117962
0.2,0.5,1.7,0,1,0,0,0,0,0,0,0,0,0
1.8,3.7,21.7,0,1,0,0,0,0,0,0,0,0,0.302949062
1.2,0.8,21.2,0,1,0,0,0,0,0,0,0,0,0
2,23.3,2.3,0,1,0,0,0,0,0,0,0,0,0.579088472
2.6,17.7,10.2,0,1,0,0,0,0,0,0,0,0,0
2.1,6.8,18.9,0,1,0,0,0,0,0,0,0,0,0.608579088
1,0.7,20.8,0,1,0,0,0,0,0,0,0,0,0
1.6,15.3,3.7,0,1,0,0,0,0,0,0,0,0,0.932975871
0.3,20.1,16.6,0,1,0,0,0,0,0,0,0,0,0
2.2,11.2,12,0,1,0,0,0,0,0,0,0,0,0.954423592
0.9,3.5,3.9,0,1,0,0,0,0,0,0,0,0,0
2.2,20.9,18,0,1,0,0,0,0,0,0,0,0,0.514745308
2.5,17.5,4.8,0,1,0,0,0,0,0,0,0,0,0
1.9,15.4,16.1,0,1,0,0,0,0,0,0,0,0,0.804289544
0,15.7,1.6,0,1,0,0,0,0,0,0,0,0,0
1.8,3,12.8,0,1,0,0,0,0,0,0,0,0,0.715817694
1,1.5,14.1,0,1,0,0,0,0,0,0,0,0,0
2.3,3,2.8,0,1,0,0,0,0,0,0,0,0,0.715817694
0.3,20.8,9,0,1,0,0,0,0,0,0,0,0,0
2,20.2,2.2,0,1,0,0,0,0,0,0,0,0,0.731903485
0.1,15.2,5.9,0,1,0,0,0,0,0,0,0,0,0
2.3,2.2,16.7,0,1,0,0,0,0,0,0,0,0,0.514745308
3,2.7,14.6,0,1,0,0,0,0,0,0,0,0,0
1.9,17.7,21.2,0,1,0,0,0,0,0,0,0,0,0.450402145
1,11.5,2.5,0,1,0,0,0,0,0,0,0,0,0
2.3,19.1,2.7,0,1,0,0,0,0,0,0,0,0,0.801608579
1.7,18.6,23.6,0,1,0,0,0,0,0,0,0,0,0
1.6,1.8,13,0,1,0,0,0,0,0,0,0,0,0.664879357
2.9,4.7,14.2,0,1,0,0,0,0,0,0,0,0,0
2.2,9.2,21.4,0,1,0,0,0,0,0,0,0,0,0.522788204
3,20.5,15.5,0,1,0,0,0,0,0,0,0,0,0
1.7,17.8,12.8,0,1,0,0,0,0,0,0,0,0,0.836461126
0.3,9.2,14.7,0,1,0,0,0,0,0,0,0,0,0
2.2,10.6,4.1,0,1,0,0,0,0,0,0,0,0,0.954423592
0.6,18.7,1.3,0,1,0,0,0,0,0,0,0,0,0
1.7,11.9,23.2,0,1,0,0,0,0,0,0,0,0,0.396782842
0.8,7.9,12.2,0,1,0,0,0,0,0,0,0,0,0
1.6,16.3,9.9,0,1,0,0,0,0,0,0,0,0,0.946380697
2.9,10.5,15.3,0,1,0,0,0,0,0,0,0,0,0
1.9,4.4,1.9,0,1,0,0,0,0,0,0,0,0,0.731903485
0.9,8.9,14.1,0,1,0,0,0,0,0,0,0,0,0
1.6,1.2,6.2,0,1,0,0,0,0,0,0,0,0,0.664879357
0.1,22.2,16.7,0,1,0,0,0,0,0,0,0,0,0
2.2,20.9,11.7,0,1,0,0,0,0,0,0,0,0,0.739946381
0,4.5,23.7,0,1,0,0,0,0,0,0,0,0,0
2,16.8,1.6,0,1,0,0,0,0,0,0,0,0,0.836461126
1.7,21.3,23.8,0,1,0,0,0,0,0,0,0,0,0
1.7,19.7,3.4,0,1,0,0,0,0,0,0,0,0,0.761394102
0.9,24,23.8,0,1,0,0,0,0,0,0,0,0,0
2.2,14.8,15.2,0,1,0,0,0,0,0,0,0,0,0.844504021
2.9,20.6,13.9,0,1,0,0,0,0,0,0,0,0,0
1.9,7.1,13.9,0,1,0,0,0,0,0,0,0,0,0.836461126
0.7,7.2,7.6,0,1,0,0,0,0,0,0,0,0,0
2.3,6.6,4,0,1,0,0,0,0,0,0,0,0,0.890080429
3,14.4,13.1,0,1,0,0,0,0,0,0,0,0,0
1.6,19.6,6.1,0,1,0,0,0,0,0,0,0,0,0.81769437
2,8.8,23.5,0,1,0,0,0,0,0,0,0,0,0
2,21.8,5.7,0,1,0,0,0,0,0,0,0,0,0.721179625
0.5,4.9,6.4,0,1,0,0,0,0,0,0,0,0,0
1.8,21.3,2.1,0,1,0,0,0,0,0,0,0,0,0.686327078
1.5,9.5,16.7,0,1,0,0,0,0,0,0,0,0,0
2.2,17.4,17.2,0,1,0,0,0,0,0,0,0,0,0.715817694
2.2,23.7,8.9,0,1,0,0,0,0,0,0,0,0,0
2.2,19.3,10.2,0,1,0,0,0,0,0,0,0,0,0.857908847
0.1,10.3,17.7,0,1,0,0,0,0,0,0,0,0,0
2.3,13.8,22.1,0,1,0,0,0,0,0,0,0,0,0.463806971
1.1,2.7,12.2,0,1,0,0,0,0,0,0,0,0,0
1.7,3.3,9.7,0,1,0,0,0,0,0,0,0,0,0.772117962
0.3,17.8,8.5,0,1,0,0,0,0,0,0,0,0,0
2.2,1.3,13.6,0,1,0,0,0,0,0,0,0,0,0.579088472
0.5,5.5,4.6,0,1,0,0,0,0,0,0,0,0,0
1.6,1.8,21,0,1,0,0,0,0,0,0,0,0,0.278820375
0.8,19.4,16.7,0,1,0,0,0,0,0,0,0,0,0
1.9,18.9,11.2,0,1,0,0,0,0,0,0,0,0,0.844504021
1.5,20.7,18,0,1,0,0,0,0,0,0,0,0,0
2.3,22.8,10.8,0,1,0,0,0,0,0,0,0,0,0.651474531
2.3,2.5,4.2,0,1,0,0,0,0,0,0,0,0,0
1.7,0.8,10.6,0,1,0,0,0,0,0,0,0,0,0.651474531
0.1,8.6,14.8,0,1,0,0,0,0,0,0,0,0,0
1.8,3,12.4,0,1,0,0,0,0,0,0,0,0,0.739946381
2.2,20.2,6.5,0,1,0,0,0,0,0,0,0,0,0
1.7,5.8,10.7,0,1,0,0,0,0,0,0,0,0,0.879356568
0.1,21.5,6.4,0,1,0,0,0,0,0,0,0,0,0
2,10.7,18.8,0,1,0,0,0,0,0,0,0,0,0.672922252
1.1,8.6,22.8,0,1,0,0,0,0,0,0,0,0,0
1.8,6.8,8.7,0,1,0,0,0,0,0,0,0,0,0.930294906
2.9,20.1,23.9,0,1,0,0,0,0,0,0,0,0,0
2.1,18.6,2,0,1,0,0,0,0,0,0,0,0,0.772117962
1.2,13.7,9.5,0,1,0,0,0,0,0,0,0,0,0
1.7,9.3,8.9,0,1,0,0,0,0,0,0,0,0,0.973190349
2.8,10.4,4,0,1,0,0,0,0,0,0,0,0,0
2.1,17.8,12.3,0,1,0,0,0,0,0,0,0,0,0.860589812
3,9.5,2.7,0,1,0,0,0,0,0,0,0,0,0
2.1,5.4,20,0,1,0,0,0,0,0,0,0,0,0.482573727
0.1,10.4,14.5,0,1,0,0,0,0,0,0,0,0,0
1.7,19.2,18.2,0,1,0,0,0,0,0,0,0,0,0.600536193
0.3,2,20.8,0,1,0,0,0,0,0,0,0,0,0
1.6,20.7,19.9,0,1,0,0,0,0,0,0,0,0,0.396782842
0.7,23.1,9.6,0,1,0,0,0,0,0,0,0,0,0
1.7,17.7,11.6,0,1,0,0,0,0,0,0,0,0,0.860589812
0.8,6.6,5.7,0,1,0,0,0,0,0,0,0,0,0
1.7,8.9,10.8,0,1,0,0,0,0,0,0,0,0,0.951742627
0.3,22.1,2.6,0,1,0,0,0,0,0,0,0,0,0
1.6,17,8.8,0,1,0,0,0,0,0,0,0,0,0.930294906
0.6,3.9,2.2,0,1,0,0,0,0,0,0,0,0,0
2,12.7,16.2,0,1,0,0,0,0,0,0,0,0,0.825737265
0.2,22.7,9.5,0,1,0,0,0,0,0,0,0,0,0
2.3,9.1,16.6,0,1,0,0,0,0,0,0,0,0,0.758713137
1.5,18.5,1.4,0,1,0,0,0,0,0,0,0,0,0
1.6,1.7,4,0,1,0,0,0,0,0,0,0,0,0.689008043
2.5,10.7,3.7,0,1,0,0,0,0,0,0,0,0,0
1.9,19.4,3.7,0,1,0,0,0,0,0,0,0,0,0.825737265
0.6,23.4,15,0,1,0,0,0,0,0,0,0,0,0
2.3,22.4,6.2,0,1,0,0,0,0,0,0,0,0,0.721179625
0.6,22.6,14.8,0,1,0,0,0,0,0,0,0,0,0
1.8,20.4,22,0,1,0,0,0,0,0,0,0,0,0.302949062
2.8,19.8,9.8,0,1,0,0,0,0,0,0,0,0,0
2.2,21.1,10,0,1,0,0,0,0,0,0,0,0,0.772117962
2.1,20,24,0,1,0,0,0,0,0,0,0,0,0
2.2,16.3,17.6,0,1,0,0,0,0,0,0,0,0,0.689008043
0.6,16,8.4,0,1,0,0,0,0,0,0,0,0,0
2.1,21.1,11.9,0,1,0,0,0,0,0,0,0,0,0.739946381
0,18.7,18.9,0,1,0,0,0,0,0,0,0,0,0
2.2,5.3,10.6,0,1,0,0,0,0,0,0,0,0,0.844504021
1.1,13.9,7.1,0,1,0,0,0,0,0,0,0,0,0
2,1.8,3.2,0,1,0,0,0,0,0,0,0,0,0.664879357
1.1,1.7,9,0,1,0,0,0,0,0,0,0,0,0
2.3,18.9,22.4,0,1,0,0,0,0,0,0,0,0,0.343163539
1.2,10.4,8.8,0,1,0,0,0,0,0,0,0,0,0
2.3,10.1,18,0,1,0,0,0,0,0,0,0,0,0.721179625
1.8,7.6,22.5,0,1,0,0,0,0,0,0,0,0,0
2.1,8,13.8,0,1,0,0,0,0,0,0,0,0,0.860589812
0.8,19.1,8.5,0,1,0,0,0,0,0,0,0,0,0
2.2,8.7,6.3,0,1,0,0,0,0,0,0,0,0,0.965147453
2.8,8.1,2,0,1,0,0,0,0,0,0,0,0,0
1.6,22.7,15.1,0,1,0,0,0,0,0,0,0,0,0.544235925
0.4,4.6,2.4,0,1,0,0,0,0,0,0,0,0,0
2,18.6,2.1,0,1,0,0,0,0,0,0,0,0,0.772117962
2.3,0.4,1.2,0,1,0,0,0,0,0,0,0,0,0
1.6,4,11.3,0,1,0,0,0,0,0,0,0,0,0.804289544
0.3,12.2,3.6,0,1,0,0,0,0,0,0,0,0,0
1.6,3.6,20.4,0,1,0,0,0,0,0,0,0,0,0.442359249
2.6,10.7,9.9,0,1,0,0,0,0,0,0,0,0,0
1.9,18.1,7.3,0,1,0,0,0,0,0,0,0,0,0.90080429
0.4,19.9,1.8,0,1,0,0,0,0,0,0,0,0,0
2.1,12.2,21.9,0,1,0,0,0,0,0,0,0,0,0.474530831
0.3,1,4,0,1,0,0,0,0,0,0,0,0,0
1.7,22.9,18.1,0,1,0,0,0,0,0,0,0,0,0.407506702
2.4,10.6,11.5,0,1,0,0,0,0,0,0,0,0,0
1.8,11.4,20.2,0,1,0,0,0,0,0,0,0,0,0.611260054
2.7,10.4,13.6,0,1,0,0,0,0,0,0,0,0,0
2.1,15,6.7,0,1,0,0,0,0,0,0,0,0,0.973190349
2.8,17.5,7.7,0,1,0,0,0,0,0,0,0,0,0
1.7,6.7,2.9,0,1,0,0,0,0,0,0,0,0,0.865951743
3,8.2,18.8,0,1,0,0,0,0,0,0,0,0,0
2,21.4,6.1,0,1,0,0,0,0,0,0,0,0,0.772117962
0.5,6.7,22.7,0,1,0,0,0,0,0,0,0,0,0
1.8,1.7,19.8,0,1,0,0,0,0,0,0,0,0,0.345844504
2.4,23.1,7.9,0,1,0,0,0,0,0,0,0,0,0
1.8,17.2,19.7,0,1,0,0,0,0,0,0,0,0,0.54691689
1.5,13.8,7.5,0,1,0,0,0,0,0,0,0,0,0
2.3,18.8,14.6,0,1,0,0,0,0,0,0,0,0,0.737265416
0.2,4.6,17.3,0,1,0,0,0,0,0,0,0,0,0
1.8,7.6,9.6,0,1,0,0,0,0,0,0,0,0,0.946380697
0.5,20.8,3.7,0,1,0,0,0,0,0,0,0,0,0
1.7,8.4,1.3,0,1,0,0,0,0,0,0,0,0,0.825737265
2.3,11.8,23.9,0,1,0,0,0,0,0,0,0,0,0
2.3,14.7,17.4,0,1,0,0,0,0,0,0,0,0,0.758713137
2.6,21,12.2,0,1,0,0,0,0,0,0,0,0,0
2,2.8,20.9,0,1,0,0,0,0,0,0,0,0,0.329758713
2.9,9.7,4.6,0,1,0,0,0,0,0,0,0,0,0
2.1,22.9,23.1,0,1,0,0,0,0,0,0,0,0,0.072386059
2.4,6.8,0.6,0,1,0,0,0,0,0,0,0,0,0
1.8,11.7,15.7,0,1,0,0,0,0,0,0,0,0,0.828418231
2.8,6.7,8.7,0,1,0,0,0,0,0,0,0,0,0
1.8,11.6,16.3,0,1,0,0,0,0,0,0,0,0,0.828418231
1.5,13.2,17.2,0,1,0,0,0,0,0,0,0,0,0
1.8,19.9,9.2,0,1,0,0,0,0,0,0,0,0,0.825737265
0.5,5.6,6,0,1,0,0,0,0,0,0,0,0,0
2.3,20.8,7.7,0,1,0,0,0,0,0,0,0,0,0.782841823
1.2,0.8,8.1,0,1,0,0,0,0,0,0,0,0,0
2.1,20.3,14.3,0,1,0,0,0,0,0,0,0,0,0.731903485
0.2,14,21.6,0,1,0,0,0,0,0,0,0,0,0
2.1,10.4,9,0,1,0,0,0,0,0,0,0,0,0.986595174
0.4,18.7,2.4,0,1,0,0,0,0,0,0,0,0,0
2,7.4,15.2,0,1,0,0,0,0,0,0,0,0,0.801608579
0.1,15.2,12.5,0,1,0,0,0,0,0,0,0,0,0
1.8,14,0.9,0,1,0,0,0,0,0,0,0,0,0.857908847
2.9,5.7,1.9,0,1,0,0,0,0,0,0,0,0,0
2.2,15.4,20.4,0,1,0,0,0,0,0,0,0,0,0.589812332
0.5,21.7,10.1,0,1,0,0,0,0,0,0,0,0,0
2.1,5.4,8.4,0,1,0,0,0,0,0,0,0,0,0.868632708
1.2,23.2,6.1,0,1,0,0,0,0,0,0,0,0,0
2.1,14.3,13.8,0,1,0,0,0,0,0,0,0,0,0.892761394
1.5,19.9,19.9,0,1,0,0,0,0,0,0,0,0,0
1.6,5.8,13.2,0,1,0,0,0,0,0,0,0,0,0.836461126
3,7,23.2,0,1,0,0,0,0,0,0,0,0,0
2.3,20.1,19.8,0,1,0,0,0,0,0,0,0,0,0.442359249
1.3,22.7,12.1,0,1,0,0,0,0,0,0,0,0,0
2,11.7,2.3,0,1,0,0,0,0,0,0,0,0,0.903485255
1.2,17.8,3.9,0,1,0,0,0,0,0,0,0,0,0
2.1,19.1,19.2,0,1,0,0,0,0,0,0,0,0,0.544235925
2.5,1.6,5.1,0,1,0,0,0,0,0,0,0,0,0
2.2,9.8,21.6,0,1,0,0,0,0,0,0,0,0,0.463806971
2.5,1.9,3.8,0,1,0,0,0,0,0,0,0,0,0
1.8,1.4,21.6,0,1,0,0,0,0,0,0,0,0,0.150134048
2.1,2.4,13.5,0,1,0,0,0,0,0,0,0,0,0
2.2,23.1,3.8,0,1,0,0,0,0,0,0,0,0,0.632707775
2.5,14,16.1,0,1,0,0,0,0,0,0,0,0,0
2.3,18.6,8,0,1,0,0,0,0,0,0,0,0,0.868632708
0.2,13.4,1,0,1,0,0,0,0,0,0,0,0,0
1.7,21.9,19.8,0,1,0,0,0,0,0,0,0,0,0.345844504
0.1,2.4,14.1,0,1,0,0,0,0,0,0,0,0,0
2.2,5.6,5.1,0,1,0,0,0,0,0,0,0,0,0.879356568
2.8,9.8,11.6,0,1,0,0,0,0,0,0,0,0,0
2.2,20.6,10.8,0,1,0,0,0,0,0,0,0,0,0.758713137
1.5,23.2,0.4,0,1,0,0,0,0,0,0,0,0,0
1.9,8.9,4.8,0,1,0,0,0,0,0,0,0,0,0.951742627
0.5,21.6,12.7,0,1,0,0,0,0,0,0,0,0,0
2.1,8.4,5.7,0,1,0,0,0,0,0,0,0,0,0.946380697
2,11.6,18.5,0,1,0,0,0,0,0,0,0,0,0
2.1,13.3,5.3,0,1,0,0,0,0,0,0,0,0,0.973190349
2.5,3.5,10.9,0,1,0,0,0,0,0,0,0,0,0
1.8,13.2,11.3,0,1,0,0,0,0,0,0,0,0,0.973190349
0.2,23,21,0,1,0,0,0,0,0,0,0,0,0
1.7,4.1,9.4,0,1,0,0,0,0,0,0,0,0,0.825737265
2.7,12.1,1.5,0,1,0,0,0,0,0,0,0,0,0
2.1,2.1,13.1,0,1,0,0,0,0,0,0,0,0,0.664879357
2.3,6.8,17.5,0,1,0,0,0,0,0,0,0,0,0
1.7,17.8,2.2,0,1,0,0,0,0,0,0,0,0,0.806970509
0.4,9.1,21.4,0,1,0,0,0,0,0,0,0,0,0
2,22.8,23.3,0,1,0,0,0,0,0,0,0,0,0.072386059
0.4,9.8,7,0,1,0,0,0,0,0,0,0,0,0
1.8,18.1,9.9,0,1,0,0,0,0,0,0,0,0,0.892761394
2.5,19.2,15,0,1,0,0,0,0,0,0,0,0,0
1.1,15.6,0.1,0,1,0,0,0,0,0,0,0,0,0.782841823
2.7,2.5,12.9,0,1,0,0,0,0,0,0,0,0,0
1.7,13.6,2.2,0,1,0,0,0,0,0,0,0,0,0.892761394
0.6,4,20.7,0,1,0,0,0,0,0,0,0,0,0
2,16.9,6.8,0,1,0,0,0,0,0,0,0,0,0.930294906
2.5,12.9,8.8,0,1,0,0,0,0,0,0,0,0,0
2.1,15.4,19.4,0,1,0,0,0,0,0,0,0,0,0.651474531
0.7,3.5,22.7,0,1,0,0,0,0,0,0,0,0,0
0.7,4.9,0.1,0,1,0,0,0,0,0,0,0,0,0.694369973
0.3,16.7,16.4,0,1,0,0,0,0,0,0,0,0,0
1.8,17,8.9,0,1,0,0,0,0,0,0,0,0,0.930294906
0.6,7.6,19.1,0,1,0,0,0,0,0,0,0,0,0
1.9,17.4,10.6,0,1,0,0,0,0,0,0,0,0,0.908847185
0.3,3.8,5.8,0,1,0,0,0,0,0,0,0,0,0
2,14.2,14.7,0,1,0,0,0,0,0,0,0,0,0.857908847
2.7,7,16.7,0,1,0,0,0,0,0,0,0,0,0
1.7,20.8,3.9,0,1,0,0,0,0,0,0,0,0,0.739946381
2.6,6.9,17.1,0,1,0,0,0,0,0,0,0,0,0
1.7,3.7,4.8,0,1,0,0,0,0,0,0,0,0,0.804289544
2.5,19.5,2.5,0,1,0,0,0,0,0,0,0,0,0
1.6,14.8,11.8,0,1,0,0,0,0,0,0,0,0,0.932975871
0.4,19.1,5.3,0,1,0,0,0,0,0,0,0,0,0
2,15.9,16.7,0,1,0,0,0,0,0,0,0,0,0.739946381
0.8,15,3.8,0,1,0,0,0,0,0,0,0,0,0
2.2,11.2,21,0,1,0,0,0,0,0,0,0,0,0.544235925
0.5,12.4,1.7,0,1,0,0,0,0,0,0,0,0,0
1.8,16.6,19.4,0,1,0,0,0,0,0,0,0,0,0.608579088
1.1,23.1,0.8,0,1,0,0,0,0,0,0,0,0,0
1.7,18.6,10.3,0,1,0,0,0,0,0,0,0,0,0.857908847
0.2,15.8,10.6,0,1,0,0,0,0,0,0,0,0,0
2,16.7,15.8,0,1,0,0,0,0,0,0,0,0,0.761394102
2.4,7,22.6,0,1,0,0,0,0,0,0,0,0,0
2,0.9,10.2,0,1,0,0,0,0,0,0,0,0,0.664879357
1.7,9.5,9.2,0,1,0,0,0,0,0,0,0,0,0
1.7,1.7,13.3,0,1,0,0,0,0,0,0,0,0,0.664879357
1.2,0.1,10.6,0,1,0,0,0,0,0,0,0,0,0
2,1.7,6.3,0,1,0,0,0,0,0,0,0,0,0.721179625
2.4,21.2,4.8,0,1,0,0,0,0,0,0,0,0,0
1.6,17,21.6,0,1,0,0,0,0,0,0,0,0,0.407506702
0.7,19,7.2,0,1,0,0,0,0,0,0,0,0,0
2.2,4.6,2.8,0,1,0,0,0,0,0,0,0,0,0.801608579
0.8,19.1,23.3,0,1,0,0,0,0,0,0,0,0,0
2.1,17.9,20.7,0,1,0,0,0,0,0,0,0,0,0.450402145
3,6.8,17.9,0,1,0,0,0,0,0,0,0,0,0
2.2,17.4,17.2,0,1,0,0,0,0,0,0,0,0,0.715817694
2.8,19.4,8.9,0,1,0,0,0,0,0,0,0,0,0
2,16.9,18.7,0,1,0,0,0,0,0,0,0,0,0.608579088
1.5,14.4,10.9,0,1,0,0,0,0,0,0,0,0,0
1.6,18.4,16.2,0,1,0,0,0,0,0,0,0,0,0.731903485
2.9,9.9,20,0,1,0,0,0,0,0,0,0,0,0
1.6,0.8,9.1,0,1,0,0,0,0,0,0,0,0,0.672922252
1.8,0.3,13,0,1,0,0,0,0,0,0,0,0,0
2,12.6,9,0,1,0,0,0,0,0,0,0,0,0.99463807
0.4,18.9,15.1,0,1,0,0,0,0,0,0,0,0,0
2.2,8,4.6,0,1,0,0,0,0,0,0,0,0,0.932975871
2.5,21.7,5.2,0,1,0,0,0,0,0,0,0,0,0
1.6,12.2,15.1,0,1,0,0,0,0,0,0,0,0,0.868632708
0.6,15.3,24,0,1,0,0,0,0,0,0,0,0,0
1.1,8.3,0,0,1,0,0,0,0,0,0,0,0,0.782841823
2.3,17.5,4.8,0,1,0,0,0,0,0,0,0,0,0
2.3,13,6.4,0,1,0,0,0,0,0,0,0,0,0.986595174
0.4,3.3,16.4,0,1,0,0,0,0,0,0,0,0,0
1.9,9.7,13.6,0,1,0,0,0,0,0,0,0,0,0.892761394
0.4,16.9,22.7,0,1,0,0,0,0,0,0,0,0,0
2.3,8.1,18.1,0,1,0,0,0,0,0,0,0,0,0.689008043
1.5,2.4,19.9,0,1,0,0,0,0,0,0,0,0,0
2,6.1,4.3,0,1,0,0,0,0,0,0,0,0,0.860589812
0.9,12.2,14.4,0,1,0,0,0,0,0,0,0,0,0
1.9,7.4,12.8,0,1,0,0,0,0,0,0,0,0,0.865951743
0.8,11.2,4.9,0,1,0,0,0,0,0,0,0,0,0
1.7,19.8,10.9,0,1,0,0,0,0,0,0,0,0,0.804289544
0.6,12.4,6.3,0,1,0,0,0,0,0,0,0,0,0
1.9,17.4,20.2,0,1,0,0,0,0,0,0,0,0,0.54691689
2.6,19.8,8.2,0,1,0,0,0,0,0,0,0,0,0
2.3,12.8,11.9,0,1,0,0,0,0,0,0,0,0,0.954423592
0.8,17.5,16.7,0,1,0,0,0,0,0,0,0,0,0
1.9,9.8,13.7,0,1,0,0,0,0,0,0,0,0,0.892761394
1.6,23.7,12.1,0,1,0,0,0,0,0,0,0,0,0
2.2,4.6,6.7,0,1,0,0,0,0,0,0,0,0,0.865951743
0.8,23.2,7.5,0,1,0,0,0,0,0,0,0,0,0
1.7,11.7,11.9,0,1,0,0,0,0,0,0,0,0,0.957104558
1.2,5.7,2.8,0,1,0,0,0,0,0,0,0,0,0
1.6,18.2,15.9,0,1,0,0,0,0,0,0,0,0,0.731903485
0.2,19.5,18.7,0,1,0,0,0,0,0,0,0,0,0
1.7,12.2,7.8,0,1,0,0,0,0,0,0,0,0,1
2.6,16.6,10.1,0,1,0,0,0,0,0,0,0,0,0
2.2,15.1,22.7,0,1,0,0,0,0,0,0,0,0,0.372654155
0.5,0.9,19.4,0,1,0,0,0,0,0,0,0,0,0
2.3,8.9,21.3,0,1,0,0,0,0,0,0,0,0,0.522788204
0.3,14.6,7.3,0,1,0,0,0,0,0,0,0,0,0
2.1,1,12.3,0,1,0,0,0,0,0,0,0,0,0.632707775
2.4,14.7,16.5,0,1,0,0,0,0,0,0,0,0,0
2.2,5.7,17.1,0,1,0,0,0,0,0,0,0,0,0.686327078
2.4,9.7,3.9,0,1,0,0,0,0,0,0,0,0,0
2.1,4.4,15.6,0,1,0,0,0,0,0,0,0,0,0.656836461
2.7,4.7,5.1,0,1,0,0,0,0,0,0,0,0,0
1.7,23.3,21.9,0,1,0,0,0,0,0,0,0,0,0.150134048
2.5,20.9,11.2,0,1,0,0,0,0,0,0,0,0,0
2,4.6,10.2,0,1,0,0,0,0,0,0,0,0,0.857908847
1.5,16.7,13.1,0,1,0,0,0,0,0,0,0,0,0
2.2,11.3,7.9,0,1,0,0,0,0,0,0,0,0,0.997319035
1.1,13,3.4,0,1,0,0,0,0,0,0,0,0,0
2,23.1,21.4,0,1,0,0,0,0,0,0,0,0,0.222520107
1.9,21.5,5.4,0,1,0,0,0,0,0,0,0,0,0
2,17.4,10.4,0,1,0,0,0,0,0,0,0,0,0.922252011
0.1,17.7,22.4,0,1,0,0,0,0,0,0,0,0,0
1.7,6.7,18.2,0,1,0,0,0,0,0,0,0,0,0.664879357
3,17.5,17.8,0,1,0,0,0,0,0,0,0,0,0
2.3,0.7,4.9,0,1,0,0,0,0,0,0,0,0,0.651474531
0.2,4.7,9.8,0,1,0,0,0,0,0,0,0,0,0
1.9,20.4,18.4,0,1,0,0,0,0,0,0,0,0,0.560321716
0.8,6.9,6.1,0,1,0,0,0,0,0,0,0,0,0
2.2,13.3,23.2,0,1,0,0,0,0,0,0,0,0,0.394101877
1.5,12.5,20.1,0,1,0,0,0,0,0,0,0,0,0
1.6,20.2,21.2,0,1,0,0,0,0,0,0,0,0,0.375335121
1.1,10.3,10.8,0,1,0,0,0,0,0,0,0,0,0
2.2,19.8,16.4,0,1,0,0,0,0,0,0,0,0,0.656836461
2.9,7.4,11.8,0,1,0,0,0,0,0,0,0,0,0
1.7,21.2,9.2,0,1,0,0,0,0,0,0,0,0,0.780160858
2.6,14.5,4,0,1,0,0,0,0,0,0,0,0,0
2.1,4.3,13,0,1,0,0,0,0,0,0,0,0,0.761394102
0,0.3,19.9,0,1,0,0,0,0,0,0,0,0,0
1.7,18.6,14.7,0,1,0,0,0,0,0,0,0,0,0.737265416
1.2,14,15.2,0,1,0,0,0,0,0,0,0,0,0
1.6,5.8,19.8,0,1,0,0,0,0,0,0,0,0,0.517426273
0.4,11.7,4.6,0,1,0,0,0,0,0,0,0,0,0
1.8,11.2,5.4,0,1,0,0,0,0,0,0,0,0,0.973190349
2.3,10.5,13.1,0,1,0,0,0,0,0,0,0,0,0
2.2,1,2,0,1,0,0,0,0,0,0,0,0,0.579088472
0.7,12.1,7.8,0,1,0,0,0,0,0,0,0,0,0
1.9,8.6,7,0,1,0,0,0,0,0,0,0,0,0.973190349
2.4,12.1,0,0,1,0,0,0,0,0,0,0,0,0
2.1,11.2,4.7,0,1,0,0,0,0,0,0,0,0,0.973190349
0,12.2,6.3,0,1,0,0,0,0,0,0,0,0,0
2.1,13,22.6,0,1,0,0,0,0,0,0,0,0,0.394101877
0.7,9.3,10.8,0,1,0,0,0,0,0,0,0,0,0
